,token,CompLex_complexity,WCL_complexity,SemEval2016_complexity,BEA2018_News_binaryComplexity,BEA2018_News_probabilisticComplexity,BEA2018_WikiNews_binaryComplexity,BEA2018_WikiNews_probabilisticComplexity,BEA2018_Wikipedia_binaryComplexity,BEA2018_Wikipedia_probabilisticComplexity
57930,vows,,,,,,,,,
57931,make,,,,,,,,,
57932,wife,,,,,,,,,
57933,acquittal,,,,,,,,,
57934,rendered,,,,,,,,,
57935,legally,,,,,,,,,
57936,liable,,,,,,,,,
57937,considerable,,,,,,,,,
57938,expenses,,,,,,,,,
57939,had,,,,,,,,,
57940,incurred,,,,,,,,,
57941,defense,,,,,,,,,
57942,left,,,,,,,,,
57943,bankrupt,,,,,,,,,
57944,districts,,,,,,,,,
57945,are,,,,,,,,,
57946,trip,,,,,,,,,
57947,made,,,,,,,,,
57948,pact,,,,,,,,,
57949,also,,,,,,,,,
57950,conspired,,,,,,,,,
57951,fate,,,,,,,,,
57952,game,,,,,,,,,
57953,time,,,,,,,,,
57954,exile,,,,,,,,,
57955,traditional,,,,,,,,,
57956,county,,,,,,,,,
57957,town,,,,,,,,,
57958,largest,,,,,,,,,
57959,settlement,,,,,,,,,
57960,historic,,,,,,,,,
57961,ceremonial,,,,,,,,,
57962,county,,,,,,,,,
57963,boundaries,,,,,,,,,
57964,is,,,,,,,,,
57965,moon,,,,,,,,,
57966,is,,,,,,,,,
57967,much,,,,,,,,,
57968,smaller,,,,,,,,,
57969,km,,,,,,,,,
57970,diameter,,,,,,,,,
57971,takes,,,,,,,,,
57972,days,,,,,,,,,
57973,complete,,,,,,,,,
57974,orbit,,,,,,,,,
57975,discovery,,,,,,,,,
57976,was,,,,,,,,,
57977,announced,,,,,,,,,
57978,collaborators,,,,,,,,,
57979,particular,,,,,,,,,
57980,aircraft,,,,,,,,,
57981,fly,,,,,,,,,
57982,several,,,,,,,,,
57983,different,,,,,,,,,
57984,flights,,,,,,,,,
57985,day,,,,,,,,,
57986,different,,,,,,,,,
57987,aircraft,,,,,,,,,
57988,be,,,,,,,,,
57989,used,,,,,,,,,
57990,same,,,,,,,,,
57991,flight,,,,,,,,,
57992,number,,,,,,,,,
57993,successive,,,,,,,,,
57994,days,,,,,,,,,
57995,have,,,,,,,,,
57996,fear,,,,,,,,,
57997,making,,,,,,,,,
57998,changes,,,,,,,,,
57999,destroying,,,,,,,,,
58000,image,,,,,,,,,
58001,painting,,,,,,,,,
58002,has,,,,,,,,,
58003,life,,,,,,,,,
58004,own,,,,,,,,,
58005,Pollock,,,,,,,,,
58006,denied,,,,,,,,,
58007,accident,,,,,,,,,
58008,usually,,,,,,,,,
58009,had,,,,,,,,,
58010,idea,,,,,,,,,
58011,wanted,,,,,,,,,
58012,particular,,,,,,,,,
58013,piece,,,,,,,,,
58014,appear,,,,,,,,,
58015,year,,,,,,,,,
58016,database,,,,,,,,,
58017,registration-required,,,,,,,,,
58018,canine,,,,,,,,,
58019,residents,,,,,,,,,
58020,be,,,,,,,,,
58021,available,,,,,,,,,
58022,sanitation,,,,,,,,,
58023,workers,,,,,,,,,
58024,sample-test,,,,,,,,,
58025,kits,,,,,,,,,
58026,about,,,,,,,,,
58027,been,,,,,,,,,
58028,have,,,,,,,,,
58029,is,,,,,,,,,
58030,only,,,,,,,,,
58031,sort,,,,,,,,,
58032,get,,,,,,,,,
58033,acquainted,,,,,,,,,
58034,period,,,,,,,,,
58035,see,,,,,,,,,
58036,forces,,,,,,,,,
58037,Not,,,,,,,,,
58038,much,,,,,,,,,
58039,music,,,,,,,,,
58040,has,,,,,,,,,
58041,been,,,,,,,,,
58042,written,,,,,,,,,
58043,combination,,,,,,,,,
58044,are,,,,,,,,,
58045,several,,,,,,,,,
58046,arrangements,,,,,,,,,
58047,music,,,,,,,,,
58048,originally,,,,,,,,,
58049,written,,,,,,,,,
58050,other,,,,,,,,,
58051,situation,,,,,,,,,
58052,is,,,,,,,,,
58053,particularly,,,,,,,,,
58054,dire,,,,,,,,,
58055,estimated,,,,,,,,,
58056,tonnes,,,,,,,,,
58057,feces,,,,,,,,,
58058,are,,,,,,,,,
58059,deposited,,,,,,,,,
58060,daily,,,,,,,,,
58061,public,,,,,,,,,
58062,property,,,,,,,,,
58063,included,,,,,,,,,
58064,hypothesis,,,,,,,,,
58065,Dutch,,,,,,,,,
58066,German,,,,,,,,,
58067,later,,,,,,,,,
58068,adding,,,,,,,,,
58069,languages,,,,,,,,,
58070,composer,,,,,,,,,
58071,Fantasy,,,,,,,,,
58072,theme,,,,,,,,,
58073,composer,,,,,,,,,
58074,Slowdown,,,,,,,,,
58075,ceremony,,,,,,,,,
58076,men,,,,,,,,,
58077,were,,,,,,,,,
58078,named,,,,,,,,,
58079,tribe,,,,,,,,,
58080,women,,,,,,,,,
58081,tribe,,,,,,,,,
58082,sent,,,,,,,,,
58083,find,,,,,,,,,
58084,camps,,,,,,,,,
58085,dark,,,,,,,,,
58086,players,,,,,,,,,
58087,were,,,,,,,,,
58088,brought,,,,,,,,,
58089,game,,,,,,,,,
58090,native,,,,,,,,,
58091,gathering,,,,,,,,,
58092,natives,,,,,,,,,
58093,dividing,,,,,,,,,
58094,group,,,,,,,,,
58095,men,,,,,,,,,
58096,women,,,,,,,,,
58097,understanding,,,,,,,,,
58098,process,,,,,,,,,
58099,process,,,,,,,,,
58100,is,,,,,,,,,
58101,typically,,,,,,,,,
58102,mapped,,,,,,,,,
58103,process,,,,,,,,,
58104,is,,,,,,,,,
58105,monitored,,,,,,,,,
58106,using,,,,,,,,,
58107,control,,,,,,,,,
58108,charts,,,,,,,,,
58109,Tropical,,,,,,,,,
58110,formed,,,,,,,,,
58111,very,,,,,,,,,
58112,small,,,,,,,,,
58113,well-organized,,,,,,,,,
58114,low,,,,,,,,,
58115,returned,,,,,,,,,
58116,openly,,,,,,,,,
58117,lived,,,,,,,,,
58118,palace,,,,,,,,,
58119,promised,,,,,,,,,
58120,wife,,,,,,,,,
58121,had,,,,,,,,,
58122,collaborated,,,,,,,,,
58123,rebellion,,,,,,,,,
58124,had,,,,,,,,,
58125,supported,,,,,,,,,
58126,campaign,,,,,,,,,
58127,become,,,,,,,,,
58128,emperor,,,,,,,,,
58129,Pollock,,,,,,,,,
58130,was,,,,,,,,,
58131,introduced,,,,,,,,,
58132,use,,,,,,,,,
58133,liquid,,,,,,,,,
58134,paint,,,,,,,,,
58135,experimental,,,,,,,,,
58136,workshop,,,,,,,,,
58137,operated,,,,,,,,,
58138,muralist,,,,,,,,,
58139,means,,,,,,,,,
58140,technique,,,,,,,,,
58141,was,,,,,,,,,
58142,able,,,,,,,,,
58143,achieve,,,,,,,,,
58144,more,,,,,,,,,
58145,immediate,,,,,,,,,
58146,creating,,,,,,,,,
58147,art,,,,,,,,,
58148,paint,,,,,,,,,
58149,now,,,,,,,,,
58150,literally,,,,,,,,,
58151,flowing,,,,,,,,,
58152,chosen,,,,,,,,,
58153,tool,,,,,,,,,
58154,canvas,,,,,,,,,
58155,Switching,,,,,,,,,
58156,does,,,,,,,,,
58157,not,,,,,,,,,
58158,bring,,,,,,,,,
58159,freedom,,,,,,,,,
58160,just,,,,,,,,,
58161,gets,,,,,,,,,
58162,different,,,,,,,,,
58163,master,,,,,,,,,
58164,Most,,,,,,,,,
58165,appearing,,,,,,,,,
58166,film,,,,,,,,,
58167,are,,,,,,,,,
58168,not,,,,,,,,,
58169,paid,,,,,,,,,
58170,performers,,,,,,,,,
58171,real,,,,,,,,,
58172,people,,,,,,,,,
58173,met,,,,,,,,,
58174,journey,,,,,,,,,
58175,was,,,,,,,,,
58176,released,,,,,,,,,
58177,months,,,,,,,,,
58178,remained,,,,,,,,,
58179,camp,,,,,,,,,
58180,met,,,,,,,,,
58181,won,,,,,,,,,
58182,Red,,,,,,,,,
58183,playing,,,,,,,,,
58184,are,,,,,,,,,
58185,order,,,,,,,,,
58186,newly,,,,,,,,,
58187,recognized,,,,,,,,,
58188,flowering,,,,,,,,,
58189,plants,,,,,,,,,
58190,included,,,,,,,,,
58191,are,,,,,,,,,
58192,part,,,,,,,,,
58193,eudicots,,,,,,,,,
58194,Only,,,,,,,,,
58195,articles,,,,,,,,,
58196,general,,,,,,,,,
58197,locomotive,,,,,,,,,
58198,nature,,,,,,,,,
58199,be,,,,,,,,,
58200,grouped,,,,,,,,,
58201,here,,,,,,,,,
58202,otherwise,,,,,,,,,
58203,be,,,,,,,,,
58204,categorised,,,,,,,,,
58205,country,,,,,,,,,
58206,railway,,,,,,,,,
58207,locomotive,,,,,,,,,
58208,type,,,,,,,,,
58209,Federal,,,,,,,,,
58210,aid,,,,,,,,,
58211,sent,,,,,,,,,
58212,kilowatt,,,,,,,,,
58213,generators,,,,,,,,,
58214,cots,,,,,,,,,
58215,prepackaged,,,,,,,,,
58216,meals,,,,,,,,,
58217,gallery,,,,,,,,,
58218,flags,,,,,,,,,
58219,states,,,,,,,,,
58220,shows,,,,,,,,,
58221,flags,,,,,,,,,
58222,federal,,,,,,,,,
58223,district,,,,,,,,,
58224,Popular,,,,,,,,,
58225,belief,,,,,,,,,
58226,has,,,,,,,,,
58227,moving,,,,,,,,,
58228,stone,,,,,,,,,
58229,was,,,,,,,,,
58230,cause,,,,,,,,,
58231,increased,,,,,,,,,
58232,number,,,,,,,,,
58233,accidents,,,,,,,,,
58234,kilometre,,,,,,,,,
58235,road,,,,,,,,,
58236,tunnel,,,,,,,,,
58237,18th,,,,,,,,,
58238,century,,,,,,,,,
58239,neighbouring,,,,,,,,,
58240,marshes,,,,,,,,,
58241,di,,,,,,,,,
58242,south,,,,,,,,,
58243,were,,,,,,,,,
58244,drained,,,,,,,,,
58245,region,,,,,,,,,
58246,became,,,,,,,,,
58247,malarial,,,,,,,,,
58248,di,,,,,,,,,
58249,d'Elsa,,,,,,,,,
58250,d'Elsa,,,,,,,,,
58251,is,,,,,,,,,
58252,town,,,,,,,,,
58253,comune,,,,,,,,,
58254,province,,,,,,,,,
58255,Tropical,,,,,,,,,
58256,depressions,,,,,,,,,
58257,are,,,,,,,,,
58258,monitored,,,,,,,,,
58259,Joint,,,,,,,,,
58260,are,,,,,,,,,
58261,given,,,,,,,,,
58262,number,,,,,,,,,
58263,suffix,,,,,,,,,
58264,service,,,,,,,,,
58265,responsible,,,,,,,,,
58266,law,,,,,,,,,
58267,enforcement,,,,,,,,,
58268,rest,,,,,,,,,
58269,is,,,,,,,,,
58270,separate,,,,,,,,,
58271,organization,,,,,,,,,
58272,granulosa,,,,,,,,,
58273,Toxin,,,,,,,,,
58274,resistant,,,,,,,,,
58275,garter,,,,,,,,,
58276,snakes,,,,,,,,,
58277,are,,,,,,,,,
58278,only,,,,,,,,,
58279,known,,,,,,,,,
58280,animals,,,,,,,,,
58281,today,,,,,,,,,
58282,eat,,,,,,,,,
58283,newt,,,,,,,,,
58284,survive,,,,,,,,,
58285,Tectonic,,,,,,,,,
58286,studies,,,,,,,,,
58287,are,,,,,,,,,
58288,also,,,,,,,,,
58289,important,,,,,,,,,
58290,understanding,,,,,,,,,
58291,erosion,,,,,,,,,
58292,patterns,,,,,,,,,
58293,geomorphology,,,,,,,,,
58294,guides,,,,,,,,,
58295,economic,,,,,,,,,
58296,geologist,,,,,,,,,
58297,searching,,,,,,,,,
58298,petroleum,,,,,,,,,
58299,metallic,,,,,,,,,
58300,ores,,,,,,,,,
58301,couple,,,,,,,,,
58302,had,,,,,,,,,
58303,daughters,,,,,,,,,
58304,together,,,,,,,,,
58305,attempts,,,,,,,,,
58306,manage,,,,,,,,,
58307,politics,,,,,,,,,
58308,national,,,,,,,,,
58309,capital,,,,,,,,,
58310,get,,,,,,,,,
58311,plans,,,,,,,,,
58312,then,,,,,,,,,
58313,brought,,,,,,,,,
58314,strong,,,,,,,,,
58315,responses,,,,,,,,,
58316,country,,,,,,,,,
58317,polyps,,,,,,,,,
58318,second,,,,,,,,,
58319,stage,,,,,,,,,
58320,tiny,,,,,,,,,
58321,asexually,,,,,,,,,
58322,produce,,,,,,,,,
58323,jellyfish,,,,,,,,,
58324,is,,,,,,,,,
58325,medusa,,,,,,,,,
58326,policies,,,,,,,,,
58327,had,,,,,,,,,
58328,brought,,,,,,,,,
58329,great,,,,,,,,,
58330,instability,,,,,,,,,
58331,relationships,,,,,,,,,
58332,troops,,,,,,,,,
58333,were,,,,,,,,,
58334,needed,,,,,,,,,
58335,defend,,,,,,,,,
58336,zoologist,,,,,,,,,
58337,named,,,,,,,,,
58338,species,,,,,,,,,
58339,discovered,,,,,,,,,
58340,bird,,,,,,,,,
58341,four-strokes,,,,,,,,,
58342,two-stroke,,,,,,,,,
58343,However,,,,,,,,,
58344,modern,,,,,,,,,
58345,designs,,,,,,,,,
58346,utilise,,,,,,,,,
58347,fuel-injection,,,,,,,,,
58348,are,,,,,,,,,
58349,as,,,,,,,,,
58350,clean,,,,,,,,,
58351,as,,,,,,,,,
58352,African,,,,,,,,,
58353,dinosaurs,,,,,,,,,
58354,time,,,,,,,,,
58355,periods,,,,,,,,,
58356,include,,,,,,,,,
58357,suggested,,,,,,,,,
58358,historical,,,,,,,,,
58359,name,,,,,,,,,
58360,was,,,,,,,,,
58361,roughly,,,,,,,,,
58362,means,,,,,,,,,
58363,coconut,,,,,,,,,
58364,tree,,,,,,,,,
58365,language,,,,,,,,,
58366,current,,,,,,,,,
58367,practice,,,,,,,,,
58368,no,,,,,,,,,
58369,more,,,,,,,,,
58370,city,,,,,,,,,
58371,use,,,,,,,,,
58372,stadiums,,,,,,,,,
58373,number,,,,,,,,,
58374,host,,,,,,,,,
58375,cities,,,,,,,,,
58376,is,,,,,,,,,
58377,limited,,,,,,,,,
58378,Ecologists,,,,,,,,,
58379,have,,,,,,,,,
58380,identified,,,,,,,,,
58381,plant,,,,,,,,,
58382,species,,,,,,,,,
58383,types,,,,,,,,,
58384,mammals,,,,,,,,,
58385,kinds,,,,,,,,,
58386,birds,,,,,,,,,
58387,narrow,,,,,,,,,
58388,buffer,,,,,,,,,
58389,zone,,,,,,,,,
58390,role,,,,,,,,,
58391,postponed,,,,,,,,,
58392,actual,,,,,,,,,
58393,implementation,,,,,,,,,
58394,was,,,,,,,,,
58395,following,,,,,,,,,
58396,completion,,,,,,,,,
58397,special,,,,,,,,,
58398,study,,,,,,,,,
58399,group,,,,,,,,,
58400,report,,,,,,,,,
58401,federal,,,,,,,,,
58402,solving,,,,,,,,,
58403,urban,,,,,,,,,
58404,problems,,,,,,,,,
58405,Prosecution,,,,,,,,,
58406,crimes,,,,,,,,,
58407,misdemeanors,,,,,,,,,
58408,do,,,,,,,,,
58409,relate,,,,,,,,,
58410,official,,,,,,,,,
58411,capacity,,,,,,,,,
58412,requires,,,,,,,,,
58413,assent,,,,,,,,,
58414,Due,,,,,,,,,
58415,unique,,,,,,,,,
58416,nature,,,,,,,,,
58417,voluntary,,,,,,,,,
58418,grand,,,,,,,,,
58419,coalition,,,,,,,,,
58420,political,,,,,,,,,
58421,opponents,,,,,,,,,
58422,operation,,,,,,,,,
58423,is,,,,,,,,,
58424,subject,,,,,,,,,
58425,numerous,,,,,,,,,
58426,constitutional,,,,,,,,,
58427,conventions,,,,,,,,,
58428,completing,,,,,,,,,
58429,full,,,,,,,,,
58430,term,,,,,,,,,
58431,office,,,,,,,,,
58432,are,,,,,,,,,
58433,entitled,,,,,,,,,
58434,perennial,,,,,,,,,
58435,yearly,,,,,,,,,
58436,pension,,,,,,,,,
58437,amount,,,,,,,,,
58438,leaving,,,,,,,,,
58439,office,,,,,,,,,
58440,urgent,,,,,,,,,
58441,situations,,,,,,,,,
58442,decision,,,,,,,,,
58443,not,,,,,,,,,
58444,be,,,,,,,,,
58445,made,,,,,,,,,
58446,time,,,,,,,,,
58447,is,,,,,,,,,
58448,empowered,,,,,,,,,
58449,act,,,,,,,,,
58450,behalf,,,,,,,,,
58451,whole,,,,,,,,,
58452,started,,,,,,,,,
58453,organization,,,,,,,,,
58454,called,,,,,,,,,
58455,changed,,,,,,,,,
58456,name,,,,,,,,,
58457,does,,,,,,,,,
58458,not,,,,,,,,,
58459,consider,,,,,,,,,
58460,area,,,,,,,,,
58461,province,,,,,,,,,
58462,part,,,,,,,,,
58463,calculate,,,,,,,,,
58464,forces,,,,,,,,,
58465,object,,,,,,,,,
58466,placed,,,,,,,,,
58467,inclined,,,,,,,,,
58468,plane,,,,,,,,,
58469,consider,,,,,,,,,
58470,forces,,,,,,,,,
58471,acting,,,,,,,,,
58472,chondrosteans,,,,,,,,,
58473,ossification,,,,,,,,,
58474,Elderly,,,,,,,,,
58475,show,,,,,,,,,
58476,beginnings,,,,,,,,,
58477,skeleton,,,,,,,,,
58478,suggests,,,,,,,,,
58479,process,,,,,,,,,
58480,is,,,,,,,,,
58481,delayed,,,,,,,,,
58482,rather,,,,,,,,,
58483,lost,,,,,,,,,
58484,fish,,,,,,,,,
58485,administered,,,,,,,,,
58486,does,,,,,,,,,
58487,not,,,,,,,,,
58488,include,,,,,,,,,
58489,area,,,,,,,,,
58490,former,,,,,,,,,
58491,state,,,,,,,,,
58492,is,,,,,,,,,
58493,control,,,,,,,,,
58494,Railway,,,,,,,,,
58495,is,,,,,,,,,
58496,part,,,,,,,,,
58497,Railway,,,,,,,,,
58498,part,,,,,,,,,
58499,part,,,,,,,,,
58500,However,,,,,,,,,
58501,fossil,,,,,,,,,
58502,record,,,,,,,,,
58503,suggests,,,,,,,,,
58504,fish,,,,,,,,,
58505,have,,,,,,,,,
58506,more,,,,,,,,,
58507,common,,,,,,,,,
58508,external,,,,,,,,,
58509,appearance,,,,,,,,,
58510,suggest,,,,,,,,,
58511,spouses,,,,,,,,,
58512,do,,,,,,,,,
58513,not,,,,,,,,,
58514,play,,,,,,,,,
58515,official,,,,,,,,,
58516,part,,,,,,,,,
58517,business,,,,,,,,,
58518,government,,,,,,,,,
58519,accompanying,,,,,,,,,
58520,official,,,,,,,,,
58521,receptions,,,,,,,,,
58522,parties,,,,,,,,,
58523,ends,,,,,,,,,
58524,political,,,,,,,,,
58525,spectrum,,,,,,,,,
58526,argue,,,,,,,,,
58527,secrecy,,,,,,,,,
58528,is,,,,,,,,,
58529,contrary,,,,,,,,,
58530,principle,,,,,,,,,
58531,transparency,,,,,,,,,
58532,filking,,,,,,,,,
58533,fandom,,,,,,,,,
58534,conventions,,,,,,,,,
58535,cover,,,,,,,,,
58536,aspects,,,,,,,,,
58537,science,,,,,,,,,
58538,fiction,,,,,,,,,
58539,others,,,,,,,,,
58540,focus,,,,,,,,,
58541,particular,,,,,,,,,
58542,interest,,,,,,,,,
58543,media,,,,,,,,,
58544,Soon,,,,,,,,,
58545,fans,,,,,,,,,
58546,began,,,,,,,,,
58547,writing,,,,,,,,,
58548,letters,,,,,,,,,
58549,other,,,,,,,,,
58550,then,,,,,,,,,
58551,grouping,,,,,,,,,
58552,comments,,,,,,,,,
58553,together,,,,,,,,,
58554,informal,,,,,,,,,
58555,publications,,,,,,,,,
58556,became,,,,,,,,,
58557,known,,,,,,,,,
58558,fanzines,,,,,,,,,
58559,be,,,,,,,,,
58560,associated,,,,,,,,,
58561,ongoing,,,,,,,,,
58562,science,,,,,,,,,
58563,fiction,,,,,,,,,
58564,convention,,,,,,,,,
58565,have,,,,,,,,,
58566,regular,,,,,,,,,
58567,club,,,,,,,,,
58568,meetings,,,,,,,,,
58569,fanzines,,,,,,,,,
58570,Modern,,,,,,,,,
58571,are,,,,,,,,,
58572,printed,,,,,,,,,
58573,computer,,,,,,,,,
58574,printers,,,,,,,,,
58575,local,,,,,,,,,
58576,copy,,,,,,,,,
58577,shops,,,,,,,,,
58578,only,,,,,,,,,
58579,be,,,,,,,,,
58580,sent,,,,,,,,,
58581,email,,,,,,,,,
58582,Long-established,,,,,,,,,
58583,groups,,,,,,,,,
58584,have,,,,,,,,,
58585,clubhouses,,,,,,,,,
58586,meetings,,,,,,,,,
58587,storage,,,,,,,,,
58588,convention,,,,,,,,,
58589,supplies,,,,,,,,,
58590,research,,,,,,,,,
58591,materials,,,,,,,,,
58592,fandom,,,,,,,,,
58593,earliest,,,,,,,,,
58594,organized,,,,,,,,,
58595,online,,,,,,,,,
58596,was,,,,,,,,,
58597,community,,,,,,,,,
58598,originally,,,,,,,,,
58599,mailing,,,,,,,,,
58600,list,,,,,,,,,
58601,late,,,,,,,,,
58602,text,,,,,,,,,
58603,archive,,,,,,,,,
58604,file,,,,,,,,,
58605,was,,,,,,,,,
58606,updated,,,,,,,,,
58607,regularly,,,,,,,,,
58608,Once,,,,,,,,,
58609,were,,,,,,,,,
58610,regular,,,,,,,,,
58611,contact,,,,,,,,,
58612,fans,,,,,,,,,
58613,wanted,,,,,,,,,
58614,meet,,,,,,,,,
58615,other,,,,,,,,,
58616,organized,,,,,,,,,
58617,local,,,,,,,,,
58618,clubs,,,,,,,,,
58619,Most,,,,,,,,,
58620,groups,,,,,,,,,
58621,meet,,,,,,,,,
58622,libraries,,,,,,,,,
58623,schools,,,,,,,,,
58624,universities,,,,,,,,,
58625,community,,,,,,,,,
58626,centers,,,,,,,,,
58627,pubs,,,,,,,,,
58628,restaurants,,,,,,,,,
58629,homes,,,,,,,,,
58630,individual,,,,,,,,,
58631,members,,,,,,,,,
58632,was,,,,,,,,,
58633,featured,,,,,,,,,
58634,song,,,,,,,,,
58635,Work,,,,,,,,,
58636,was,,,,,,,,,
58637,remixed,,,,,,,,,
58638,included,,,,,,,,,
58639,remix,,,,,,,,,
58640,album,,,,,,,,,
58641,single,,,,,,,,,
58642,became,,,,,,,,,
58643,worldwide,,,,,,,,,
58644,hit,,,,,,,,,
58645,reaching,,,,,,,,,
58646,top,,,,,,,,,
58647,numerous,,,,,,,,,
58648,countries,,,,,,,,,
58649,peaking,,,,,,,,,
58650,number,,,,,,,,,
58651,one,,,,,,,,,
58652,several,,,,,,,,,
58653,countries,,,,,,,,,
58654,including,,,,,,,,,
58655,roster,,,,,,,,,
58656,separation,,,,,,,,,
58657,brands,,,,,,,,,
58658,also,,,,,,,,,
58659,intended,,,,,,,,,
58660,split,,,,,,,,,
58661,pay-per-view,,,,,,,,,
58662,offerings,,,,,,,,,
58663,began,,,,,,,,,
58664,announced,,,,,,,,,
58665,brand,,,,,,,,,
58666,extension,,,,,,,,,
58667,company,,,,,,,,,
58668,be,,,,,,,,,
58669,split,,,,,,,,,
58670,distinct,,,,,,,,,
58671,brands,,,,,,,,,
58672,Starting,,,,,,,,,
58673,pay-per-views,,,,,,,,,
58674,now,,,,,,,,,
58675,feature,,,,,,,,,
58676,brands,,,,,,,,,
58677,originally,,,,,,,,,
58678,were,,,,,,,,,
58679,Flair,,,,,,,,,
58680,agreed,,,,,,,,,
58681,however,,,,,,,,,
58682,also,,,,,,,,,
58683,reserved,,,,,,,,,
58684,right,,,,,,,,,
58685,review,,,,,,,,,
58686,ownership,,,,,,,,,
58687,status,,,,,,,,,
58688,following,,,,,,,,,
58689,one,,,,,,,,,
58690,most,,,,,,,,,
58691,popular,,,,,,,,,
58692,hill,,,,,,,,,
58693,stations,,,,,,,,,
58694,is,,,,,,,,,
58695,largest,,,,,,,,,
58696,town,,,,,,,,,
58697,area,,,,,,,,,
58698,was,,,,,,,,,
58699,not,,,,,,,,,
58700,fully,,,,,,,,,
58701,repaired,,,,,,,,,
58702,underwent,,,,,,,,,
58703,further,,,,,,,,,
58704,repairs,,,,,,,,,
58705,again,,,,,,,,,
58706,story,,,,,,,,,
58707,had,,,,,,,,,
58708,been,,,,,,,,,
58709,completed,,,,,,,,,
58710,third,,,,,,,,,
58711,time,,,,,,,,,
58712,death,,,,,,,,,
58713,berths,,,,,,,,,
58714,playoff,,,,,,,,,
58715,next,,,,,,,,,
58716,teams,,,,,,,,,
58717,conference,,,,,,,,,
58718,standings,,,,,,,,,
58719,earn,,,,,,,,,
58720,end,,,,,,,,,
58721,season,,,,,,,,,
58722,is,,,,,,,,,
58723,largest,,,,,,,,,
58724,export,,,,,,,,,
58725,producer,,,,,,,,,
58726,lentils,,,,,,,,,
58727,world,,,,,,,,,
58728,is,,,,,,,,,
58729,most,,,,,,,,,
58730,important,,,,,,,,,
58731,producing,,,,,,,,,
58732,region,,,,,,,,,
58733,Rather,,,,,,,,,
58734,sending,,,,,,,,,
58735,tourists,,,,,,,,,
58736,public,,,,,,,,,
58737,shelters,,,,,,,,,
58738,major,,,,,,,,,
58739,hotels,,,,,,,,,
58740,kept,,,,,,,,,
58741,occupants,,,,,,,,,
58742,buildings,,,,,,,,,
58743,storm,,,,,,,,,
58744,passage,,,,,,,,,
58745,term,,,,,,,,,
58746,was,,,,,,,,,
58747,used,,,,,,,,,
58748,describe,,,,,,,,,
58749,dissatisfaction,,,,,,,,,
58750,modern,,,,,,,,,
58751,architecture,,,,,,,,,
58752,leading,,,,,,,,,
58753,postmodern,,,,,,,,,
58754,architecture,,,,,,,,,
58755,movement,,,,,,,,,
58756,outbreak,,,,,,,,,
58757,liberal,,,,,,,,,
58758,revolution,,,,,,,,,
58759,lands,,,,,,,,,
58760,abdicated,,,,,,,,,
58761,favor,,,,,,,,,
58762,brother,,,,,,,,,
58763,held,,,,,,,,,
58764,final,,,,,,,,,
58765,meetings,,,,,,,,,
58766,signed,,,,,,,,,
58767,witnessed,,,,,,,,,
58768,brothers,,,,,,,,,
58769,Depending,,,,,,,,,
58770,version,,,,,,,,,
58771,legend,,,,,,,,,
58772,is,,,,,,,,,
58773,built,,,,,,,,,
58774,red,,,,,,,,,
58775,white,,,,,,,,,
58776,coral,,,,,,,,,
58777,solid,,,,,,,,,
58778,crystal,,,,,,,,,
58779,was,,,,,,,,,
58780,one,,,,,,,,,
58781,earliest,,,,,,,,,
58782,chess,,,,,,,,,
58783,players,,,,,,,,,
58784,take,,,,,,,,,
58785,endgame,,,,,,,,,
58786,account,,,,,,,,,
58787,choosing,,,,,,,,,
58788,playing,,,,,,,,,
58789,opening,,,,,,,,,
58790,banks,,,,,,,,,
58791,are,,,,,,,,,
58792,be,,,,,,,,,
58793,merged,,,,,,,,,
58794,name,,,,,,,,,
58795,end,,,,,,,,,
58796,part,,,,,,,,,
58797,deal,,,,,,,,,
58798,acquired,,,,,,,,,
58799,subsidiary,,,,,,,,,
58800,subsidiary,,,,,,,,,
58801,specimens,,,,,,,,,
58802,zhaoianus,,,,,,,,,
58803,have,,,,,,,,,
58804,been,,,,,,,,,
58805,described,,,,,,,,,
58806,detail,,,,,,,,,
58807,specimens,,,,,,,,,
58808,gui,,,,,,,,,
58809,specimens,,,,,,,,,
58810,sp,,,,,,,,,
58811,means,,,,,,,,,
58812,not,,,,,,,,,
58813,line,,,,,,,,,
58814,break,,,,,,,,,
58815,not,,,,,,,,,
58816,collapse,,,,,,,,,
58817,normal,,,,,,,,,
58818,spaces,,,,,,,,,
58819,come,,,,,,,,,
58820,template,,,,,,,,,
58821,publishers,,,,,,,,,
58822,worked,,,,,,,,,
58823,well-known,,,,,,,,,
58824,artists,,,,,,,,,
58825,day,,,,,,,,,
58826,produce,,,,,,,,,
58827,books,,,,,,,,,
58828,also,,,,,,,,,
58829,be,,,,,,,,,
58830,considered,,,,,,,,,
58831,works,,,,,,,,,
58832,art,,,,,,,,,
58833,same,,,,,,,,,
58834,courtroom,,,,,,,,,
58835,was,,,,,,,,,
58836,venue,,,,,,,,,
58837,organised,,,,,,,,,
58838,occupying,,,,,,,,,
58839,power,,,,,,,,,
58840,area,,,,,,,,,
58841,province,,,,,,,,,
58842,most,,,,,,,,,
58843,important,,,,,,,,,
58844,economic,,,,,,,,,
58845,activities,,,,,,,,,
58846,are,,,,,,,,,
58847,same,,,,,,,,,
58848,agriculture,,,,,,,,,
58849,fishing,,,,,,,,,
58850,tourism,,,,,,,,,
58851,Argentine,,,,,,,,,
58852,both,,,,,,,,,
58853,had,,,,,,,,,
